title,media_name,media_url,url,publish_date,language,indexed_date
Iran says US will 'bitterly regret' sinking warship,naharnet.com,naharnet.com,https://www.naharnet.com/stories/en/318761-iran-says-us-will-bitterly-regret-sinking-warship,2026-03-05,en,2026-03-06 04:23:45.199854+00:00
Israeli evacuation order for Beirut's southern suburbs sparks panic,bbc.com,bbc.com,https://www.bbc.com/news/articles/cj32750e7j6o,2026-03-05,en,2026-03-05 23:02:43.367056+00:00
Brits stuck on Dubai cruise ships and flights delayed,walesonline.co.uk,walesonline.co.uk,https://www.walesonline.co.uk/news/uk-news/brits-stuck-dubai-cruise-ships-33533492,2026-03-05,en,2026-03-05 22:43:49.360247+00:00
Israeli strikes bludgeon Iran for 6th day amid Tehran retaliation,dailysabah.com,dailysabah.com,https://www.dailysabah.com/world/mid-east/israeli-strikes-bludgeon-iran-for-6th-day-amid-tehran-retaliation,2026-03-05,en,2026-03-05 22:26:26.782317+00:00
"Photos: Israel kills more than 100 in Lebanon, asks Beirut residents to flee",aljazeera.com,aljazeera.com,https://www.aljazeera.com/gallery/2026/3/5/buildings-devastated-by-israeli-strikes-in-lebanon-death-toll-rises-to-77?traffic_source=rss,2026-03-05,en,2026-03-05 22:25:22.281434+00:00
Israeli evacuation order for Beirut's southern suburbs sparks panic,bbc.com,bbc.com,https://www.bbc.com/news/articles/cj32750e7j6o?at_medium=RSS&at_campaign=rss,2026-03-05,en,2026-03-05 21:30:58.252770+00:00
Israel kills more than 100 Lebanese as it commands Beirut residents to flee,bahamasspectator.com,bahamasspectator.com,https://bahamasspectator.com/israel-kills-more-than-100-lebanese-as-it-commands-beirut-residents-to-flee/,2026-03-05,en,2026-03-05 21:21:56.662926+00:00
Israel kills more than 100 Lebanese as it commands Beirut residents to flee,haitigazette.com,haitigazette.com,https://haitigazette.com/israel-kills-more-than-100-lebanese-as-it-commands-beirut-residents-to-flee/,2026-03-05,en,2026-03-05 20:45:20.654422+00:00
Israel kills more than 100 Lebanese as it commands Beirut residents to flee,guyanainquirer.com,guyanainquirer.com,https://guyanainquirer.com/israel-kills-more-than-100-lebanese-as-it-commands-beirut-residents-to-flee/,2026-03-05,en,2026-03-05 20:39:05.795808+00:00
Israel kills more than 100 Lebanese as it commands Beirut residents to flee,grenadachronicle.com,grenadachronicle.com,https://grenadachronicle.com/israel-kills-more-than-100-lebanese-as-it-commands-beirut-residents-to-flee/,2026-03-05,en,2026-03-05 20:32:24.387061+00:00
