title,media_name,media_url,url,publish_date,language,indexed_date
Israel pounds Beirut suburbs after Hezbollah fires volley of rockets,dunyanews.tv,dunyanews.tv,https://dunyanews.tv/en/World/940098-israel-pounds-beirut-suburbs-after-hezbollah-fires-volley-of-rockets,2026-03-12,en,2026-03-12 15:26:18.822596+00:00
Iran-US war latest: Supreme leader statement threatens new attacks on US bases,independent.co.uk,independent.co.uk,https://www.independent.co.uk/news/world/middle-east/iran-us-war-live-updates-supreme-leader-trump-oil-b2937272.html,2026-03-12,en,2026-03-12 15:22:41.183872+00:00
"Israel confirms strike on Iranian nuclear site as satellite images 'show aftermath of 30,000lb bunker buster bomb attack'",dailymail.co.uk,dailymail.co.uk,https://www.dailymail.co.uk/news/article-15639121/Israel-confirms-strike-Iranian-nuclear-site-satellite-images-aftermath-30-000lb-bunker-buster-bomb-attack.html?ns_mchannel=rss&ito=1490&ns_campaign=1490,2026-03-12,en,2026-03-12 14:56:06.749692+00:00
"Hezbollah fires biggest barrage of war, Israel threatens to take territory, and latest strikes",naharnet.com,naharnet.com,https://www.naharnet.com/stories/en/318903-hezbollah-fires-biggest-barrage-of-war-israel-threatens-to-take-territory-and-latest-strikes,2026-03-12,en,2026-03-12 14:36:59.531258+00:00
Saudiyya ta dakile harin Iran a mahakar man fetur ta Shaybah,dw.com,dw.com,https://www.dw.com/ha/saudiyya-ta-dakile-harin-iran-a-mahakar-man-fetur-ta-shaybah/a-76316926?maca=hau-rss-hau-nr-5301-rdf,2026-03-12,id,2026-03-12 14:36:54.656052+00:00
"12 killed, 28 wounded in Israeli strike on Ramlet al-Bayda in Beirut",naharnet.com,naharnet.com,https://www.naharnet.com/stories/en/318896-8-killed-30-wounded-in-israeli-strike-on-ramlet-al-bayda-in-beirut,2026-03-12,en,2026-03-12 14:36:08.856360+00:00
Strike on Beirut seafront kills eight as Israel threatens to 'take territory',timesofmalta.com,timesofmalta.com,https://timesofmalta.com/article/strike-beirut-seafront-kills-eight-israel-threatens-take-territory.1125377,2026-03-12,en,2026-03-12 14:28:19.431249+00:00
Hezbollah rocket wrecks central Israel home,ynetnews.com,ynetnews.com,https://www.ynetnews.com/article/sjjnb1x5bx,2026-03-12,en,2026-03-12 12:41:47.412857+00:00
7 killed in Israeli strike on central Beirut,dawn.com,dawn.com,https://www.dawn.com/news/1981240/7-killed-in-israeli-strike-on-central-beirut,2026-03-12,en,2026-03-12 11:51:39.746630+00:00
Oil sees historic disruptions as Iran escalates attacks on shipping,cnn.com,cnn.com,https://www.cnn.com/world/live-news/iran-war-us-israel-trump-03-12-26,2026-03-12,en,2026-03-12 11:38:15.600631+00:00
"Israeli ‘double-tap strike’ hits displaced on Beirut seafront, kills eight",aljazeera.com,aljazeera.com,https://www.aljazeera.com/news/2026/3/12/israeli-double-tap-strike-hits-displaced-on-beirut-seafront-kills-eight?traffic_source=rss,2026-03-12,en,2026-03-12 10:40:37.770110+00:00
"Israeli ‘double-tap strike’ hits displaced on Beirut seafront, kills eight",haitigazette.com,haitigazette.com,https://haitigazette.com/israeli-double-tap-strike-hits-displaced-on-beirut-seafront-kills-eight/,2026-03-12,en,2026-03-12 10:17:28.716247+00:00
Israel pounds Beirut suburbs after Hezbollah fires volley of rockets,dailymaverick.co.za,dailymaverick.co.za,https://www.dailymaverick.co.za/article/2026-03-12-israel-pounds-beirut-suburbs-after-hezbollah-fires-volley-of-rockets/,2026-03-12,en,2026-03-12 09:39:00.488775+00:00
"Israeli ‘double-tap strike’ hits displaced on Beirut seafront, kills eight",bahamasspectator.com,bahamasspectator.com,https://bahamasspectator.com/israeli-double-tap-strike-hits-displaced-on-beirut-seafront-kills-eight/,2026-03-12,en,2026-03-12 09:38:34.353343+00:00
