title,media_name,media_url,url,publish_date,language,indexed_date
Iran war: What is happening on day nine of US-Israel attacks?,haitigazette.com,haitigazette.com,https://haitigazette.com/iran-war-what-is-happening-on-day-nine-of-us-israel-attacks/,2026-03-08,en,2026-03-08 10:24:32.901248+00:00
Iran war: What is happening on day nine of US-Israel attacks?,puertoricotribune.com,puertoricotribune.com,https://puertoricotribune.com/iran-war-what-is-happening-on-day-nine-of-us-israel-attacks/,2026-03-08,en,2026-03-08 10:23:37.521657+00:00
Iran war: What is happening on day nine of US-Israel attacks?,aljazeera.com,aljazeera.com,https://www.aljazeera.com/news/2026/3/8/iran-war-what-is-happening-on-day-nine-of-us-israel-attacks?traffic_source=rss,2026-03-08,en,2026-03-08 10:18:17.444673+00:00
Iran war: What is happening on day nine of US-Israel attacks?,stluciachronicle.com,stluciachronicle.com,https://stluciachronicle.com/iran-war-what-is-happening-on-day-nine-of-us-israel-attacks/,2026-03-08,en,2026-03-08 10:18:17.089061+00:00
Iran war: What is happening on day nine of US-Israel attacks?,grenadachronicle.com,grenadachronicle.com,https://grenadachronicle.com/iran-war-what-is-happening-on-day-nine-of-us-israel-attacks/,2026-03-08,en,2026-03-08 10:17:37.687956+00:00
Iran war: What is happening on day nine of US-Israel attacks?,stvincenttribune.com,stvincenttribune.com,https://stvincenttribune.com/iran-war-what-is-happening-on-day-nine-of-us-israel-attacks/,2026-03-08,en,2026-03-08 09:26:56.465361+00:00
"Casualties, damage reported after Israeli airstrike hits government building in southern Lebanon",aa.com.tr,aa.com.tr,https://www.aa.com.tr/en/middle-east/casualties-damage-reported-after-israeli-airstrike-hits-government-building-in-southern-lebanon/3854893,2026-03-08,en,2026-03-08 09:25:39.237198+00:00
Iran war: What is happening on day nine of US-Israel attacks?,guyanainquirer.com,guyanainquirer.com,https://guyanainquirer.com/iran-war-what-is-happening-on-day-nine-of-us-israel-attacks/,2026-03-08,en,2026-03-08 09:25:12.449140+00:00
Iran war: What is happening on day nine of US-Israel attacks?,jamaicainquirer.com,jamaicainquirer.com,https://jamaicainquirer.com/iran-war-what-is-happening-on-day-nine-of-us-israel-attacks/,2026-03-08,en,2026-03-08 09:22:05.151850+00:00
Iran war: What is happening on day nine of US-Israel attacks?,antiguatribune.com,antiguatribune.com,https://antiguatribune.com/iran-war-what-is-happening-on-day-nine-of-us-israel-attacks/,2026-03-08,en,2026-03-08 08:29:48.822358+00:00
Iran war: What is happening on day nine of US-Israel attacks?,bahamasspectator.com,bahamasspectator.com,https://bahamasspectator.com/iran-war-what-is-happening-on-day-nine-of-us-israel-attacks/,2026-03-08,en,2026-03-08 08:29:08.585003+00:00
